Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
20/11/2021,Leverkusen,Bochum,1,0,H,1,0,H,,11,19,5,7,10,13,7,7,3,2,0,0
20/11/2021,M'gladbach,Greuther Furth,4,0,H,3,0,H,,19,4,11,2,11,13,7,7,1,3,0,0
20/11/2021,Union Berlin,Hertha,2,0,H,2,0,H,,16,6,5,3,17,13,7,6,1,1,0,0
21/11/2021,Freiburg,Ein Frankfurt,0,2,A,0,2,A,,20,13,6,7,10,16,10,4,0,4,0,0
21/11/2021,Mainz,FC Koln,1,1,D,1,0,H,,11,12,2,6,18,7,5,7,2,1,0,0
26/11/2021,Stuttgart,Mainz,2,1,H,1,1,D,,8,18,3,5,7,17,5,6,2,2,0,0
27/11/2021,Bochum,Freiburg,2,1,H,0,0,D,,13,22,5,11,12,13,4,7,2,1,0,0
27/11/2021,FC Koln,M'gladbach,4,1,H,0,0,D,,15,15,9,5,15,11,4,4,1,3,0,0
27/11/2021,Greuther Furth,Hoffenheim,3,6,A,1,2,A,,14,20,7,11,17,17,4,10,1,0,0,0
27/11/2021,Hertha,Augsburg,1,1,D,1,0,H,,10,20,4,7,11,14,5,6,2,3,0,0
27/11/2021,Wolfsburg,Dortmund,1,3,A,1,1,D,,15,16,7,8,9,11,7,7,4,1,0,0
27/11/2021,Bayern Munich,Bielefeld,1,0,H,0,0,D,,23,8,9,0,8,13,13,4,1,1,0,0
28/11/2021,Ein Frankfurt,Union Berlin,2,1,H,1,0,H,,17,7,4,4,4,7,7,2,0,4,0,0
28/11/2021,RB Leipzig,Leverkusen,1,3,A,0,2,A,,14,11,3,4,10,9,7,2,1,3,0,0
03/12/2021,Union Berlin,RB Leipzig,2,1,H,1,1,D,,14,11,5,2,12,8,5,7,1,1,0,0
04/12/2021,Augsburg,Bochum,2,3,A,0,3,A,,16,12,7,6,9,6,13,6,0,2,0,0
04/12/2021,Bielefeld,FC Koln,1,1,D,0,1,A,,18,9,5,3,14,10,7,1,1,1,0,0
04/12/2021,Hoffenheim,Ein Frankfurt,3,2,H,2,1,H,,8,17,4,2,9,12,4,6,2,2,0,0
04/12/2021,Leverkusen,Greuther Furth,7,1,H,3,1,H,,13,8,8,3,13,8,4,3,0,1,0,0
04/12/2021,Mainz,Wolfsburg,3,0,H,2,0,H,,12,16,5,0,18,10,6,5,1,1,0,0
04/12/2021,Dortmund,Bayern Munich,2,3,A,1,2,A,,11,16,4,6,10,10,4,6,2,2,0,0
05/12/2021,Stuttgart,Hertha,2,2,D,2,1,H,,10,15,3,8,9,16,7,5,0,1,0,0
05/12/2021,M'gladbach,Freiburg,0,6,A,0,6,A,,19,15,3,8,12,15,3,3,2,1,0,0
10/12/2021,FC Koln,Augsburg,0,2,A,0,0,D,,14,12,4,4,12,15,9,4,2,4,0,0
11/12/2021,Bayern Munich,Mainz,2,1,H,0,1,A,,21,9,7,4,9,10,7,2,3,3,0,0
11/12/2021,Bochum,Dortmund,1,1,D,1,0,H,,4,23,3,8,8,18,0,15,0,3,0,0
11/12/2021,Freiburg,Hoffenheim,1,2,A,1,1,D,,14,14,6,8,13,9,6,7,4,3,0,0
11/12/2021,Hertha,Bielefeld,2,0,H,0,0,D,,18,9,9,1,10,15,6,4,1,1,0,0
11/12/2021,RB Leipzig,M'gladbach,4,1,H,2,0,H,,19,12,10,4,20,15,6,0,3,2,0,0
11/12/2021,Wolfsburg,Stuttgart,0,2,A,0,1,A,,19,12,3,3,17,9,5,3,2,2,0,0
12/12/2021,Greuther Furth,Union Berlin,1,0,H,0,0,D,,5,14,3,4,12,6,3,7,3,0,0,0
12/12/2021,Ein Frankfurt,Leverkusen,5,2,H,2,2,D,,15,11,7,4,11,11,7,4,0,3,0,0
14/12/2021,Stuttgart,Bayern Munich,0,5,A,0,1,A,,13,25,1,12,7,7,1,3,1,1,0,0
14/12/2021,Bielefeld,Bochum,2,0,H,0,0,D,,13,5,4,3,13,9,6,2,2,2,0,0
14/12/2021,Mainz,Hertha,4,0,H,2,0,H,,21,7,11,1,10,14,4,1,0,2,0,0
14/12/2021,Wolfsburg,FC Koln,2,3,A,1,1,D,,19,19,5,6,18,9,9,5,3,2,0,0
15/12/2021,M'gladbach,Ein Frankfurt,2,3,A,1,1,D,,19,12,8,5,8,19,7,1,2,5,0,1
15/12/2021,Augsburg,RB Leipzig,1,1,D,0,1,A,,9,13,2,4,14,7,6,8,2,0,0,0
15/12/2021,Dortmund,Greuther Furth,3,0,H,1,0,H,,12,7,5,1,10,10,5,8,2,2,0,0
15/12/2021,Leverkusen,Hoffenheim,2,2,D,1,0,H,,17,14,9,6,12,4,6,3,5,3,1,0
15/12/2021,Union Berlin,Freiburg,0,0,D,0,0,D,,18,8,5,2,10,12,4,3,1,1,0,0
17/12/2021,Bayern Munich,Wolfsburg,4,0,H,1,0,H,,24,7,9,2,10,4,5,3,0,0,0,0
18/12/2021,Bochum,Union Berlin,0,1,A,0,1,A,,13,9,3,3,13,9,1,5,2,0,0,0
18/12/2021,Ein Frankfurt,Mainz,1,0,H,1,0,H,,13,11,4,5,11,9,8,6,0,1,0,0
18/12/2021,Greuther Furth,Augsburg,0,0,D,0,0,D,,4,14,1,5,8,13,6,5,2,3,0,0
18/12/2021,Hoffenheim,M'gladbach,1,1,D,0,1,A,,21,11,8,5,6,9,15,3,2,2,0,0
18/12/2021,RB Leipzig,Bielefeld,0,2,A,0,0,D,,15,4,4,4,6,16,10,1,0,2,0,1
18/12/2021,Hertha,Dortmund,3,2,H,0,1,A,,14,9,5,3,4,19,1,5,0,1,0,0
19/12/2021,Freiburg,Leverkusen,2,1,H,1,1,D,,14,6,6,4,6,8,4,8,2,3,0,0
19/12/2021,FC Koln,Stuttgart,1,0,H,0,0,D,,8,6,2,2,17,13,2,1,3,1,0,0
07/01/2022,Bayern Munich,M'gladbach,1,2,A,1,2,A,,19,9,8,3,18,11,6,6,0,1,0,0
08/01/2022,Freiburg,Bielefeld,2,2,D,1,0,H,,18,15,6,5,6,5,7,12,2,1,0,0
08/01/2022,Greuther Furth,Stuttgart,0,0,D,0,0,D,,10,18,3,3,8,12,1,5,0,1,0,0
08/01/2022,Hoffenheim,Augsburg,3,1,H,2,1,H,,12,9,5,4,17,8,2,4,1,0,0,0
08/01/2022,Leverkusen,Union Berlin,2,2,D,1,1,D,,17,17,8,7,8,11,11,5,1,2,0,0
08/01/2022,RB Leipzig,Mainz,4,1,H,1,0,H,,16,2,8,1,6,10,6,1,0,2,0,1
08/01/2022,Ein Frankfurt,Dortmund,2,3,A,2,0,H,,12,21,5,8,14,6,4,11,3,2,0,0
09/01/2022,Hertha,FC Koln,1,3,A,0,2,A,,10,14,5,8,9,16,10,4,3,1,0,0
09/01/2022,Bochum,Wolfsburg,1,0,H,0,0,D,,12,12,3,4,15,18,4,2,1,2,0,0
14/01/2022,Dortmund,Freiburg,5,1,H,3,0,H,,20,4,8,4,8,8,9,2,2,0,0,0
15/01/2022,FC Koln,Bayern Munich,0,4,A,0,2,A,,11,19,3,9,6,10,5,12,1,0,0,0
15/01/2022,Mainz,Bochum,1,0,H,0,0,D,,20,12,5,3,19,14,7,3,3,3,0,0
15/01/2022,Stuttgart,RB Leipzig,0,2,A,0,1,A,,16,7,10,3,12,13,5,1,3,1,0,0
15/01/2022,Union Berlin,Hoffenheim,2,1,H,1,1,D,,6,12,3,5,10,11,0,8,0,3,0,0
15/01/2022,Wolfsburg,Hertha,0,0,D,0,0,D,,7,6,3,2,12,12,3,2,1,1,0,0
15/01/2022,M'gladbach,Leverkusen,1,2,A,0,0,D,,16,29,6,13,8,18,5,7,2,3,0,0
16/01/2022,Augsburg,Ein Frankfurt,1,1,D,1,1,D,,12,14,5,4,12,14,4,3,3,3,0,0
16/01/2022,Bielefeld,Greuther Furth,2,2,D,1,1,D,,13,6,5,3,16,6,3,5,4,1,0,0
21/01/2022,Ein Frankfurt,Bielefeld,0,2,A,0,2,A,,17,8,7,5,7,10,10,1,4,2,0,0
22/01/2022,Freiburg,Stuttgart,2,0,H,1,0,H,,16,7,4,1,12,7,6,3,1,1,0,0
22/01/2022,Greuther Furth,Mainz,2,1,H,1,0,H,,11,16,7,4,12,15,7,8,1,1,0,0
22/01/2022,Hoffenheim,Dortmund,2,3,A,1,1,D,,14,3,2,2,14,7,7,3,2,2,0,0
22/01/2022,Leverkusen,Augsburg,5,1,H,2,0,H,,22,14,12,5,8,7,9,5,1,2,0,0
22/01/2022,M'gladbach,Union Berlin,1,2,A,1,1,D,,12,6,5,3,11,19,4,1,1,2,0,0
22/01/2022,Bochum,FC Koln,2,2,D,1,2,A,,17,7,7,3,11,12,1,5,0,3,0,0
23/01/2022,RB Leipzig,Wolfsburg,2,0,H,0,0,D,,12,9,4,3,17,16,4,3,5,1,0,0
23/01/2022,Hertha,Bayern Munich,1,4,A,0,2,A,,5,29,2,20,9,9,4,9,1,0,0,0
04/02/2022,Hertha,Bochum,1,1,D,1,0,H,,13,9,2,4,14,22,4,7,3,1,0,0
05/02/2022,Augsburg,Union Berlin,2,0,H,1,0,H,,14,14,9,4,8,16,4,6,0,2,0,0
05/02/2022,Bielefeld,M'gladbach,1,1,D,1,1,D,,10,22,5,4,15,10,5,11,3,3,0,0
05/02/2022,FC Koln,Freiburg,1,0,H,1,0,H,,14,18,3,2,14,16,8,8,2,2,0,0
05/02/2022,Mainz,Hoffenheim,2,0,H,0,0,D,,9,12,4,2,12,13,5,3,0,2,0,0
05/02/2022,Stuttgart,Ein Frankfurt,2,3,A,1,1,D,,15,15,6,6,7,12,3,14,0,0,0,0
05/02/2022,Bayern Munich,RB Leipzig,3,2,H,2,1,H,,25,13,8,7,11,12,2,0,1,3,0,0
06/02/2022,Dortmund,Leverkusen,2,5,A,1,3,A,,14,10,6,7,8,10,7,6,1,1,0,0
06/02/2022,Wolfsburg,Greuther Furth,4,1,H,1,1,D,,11,8,6,4,11,13,2,3,1,2,0,0
11/02/2022,RB Leipzig,FC Koln,3,1,H,1,0,H,,6,9,4,2,6,11,5,6,1,2,0,0
12/02/2022,Bochum,Bayern Munich,4,2,H,4,1,H,,12,22,7,4,13,7,4,9,2,1,0,0
12/02/2022,Ein Frankfurt,Wolfsburg,0,2,A,0,1,A,,16,11,2,3,12,9,10,1,1,2,0,0
12/02/2022,Freiburg,Mainz,1,1,D,0,1,A,,16,20,5,5,14,15,7,3,0,2,0,0
12/02/2022,Greuther Furth,Hertha,2,1,H,1,0,H,,19,24,10,8,11,12,8,8,2,4,0,0
12/02/2022,M'gladbach,Augsburg,3,2,H,1,0,H,,14,14,5,8,8,12,3,2,2,2,0,0
12/02/2022,Leverkusen,Stuttgart,4,2,H,1,0,H,,20,8,6,5,10,6,10,0,3,2,0,0
13/02/2022,Union Berlin,Dortmund,0,3,A,0,2,A,,12,10,2,6,20,9,2,5,4,1,0,0
13/02/2022,Hoffenheim,Bielefeld,2,0,H,1,0,H,,25,8,9,4,12,12,13,3,2,0,0,0
18/02/2022,Mainz,Leverkusen,3,2,H,0,1,A,,17,8,5,6,15,13,6,2,2,2,0,0
19/02/2022,Augsburg,Freiburg,1,2,A,1,2,A,,18,15,4,5,11,8,11,4,1,1,0,0
19/02/2022,Bielefeld,Union Berlin,1,0,H,0,0,D,,11,11,3,4,6,15,6,4,0,2,0,0
19/02/2022,Stuttgart,Bochum,1,1,D,0,0,D,,15,13,7,5,7,17,6,0,0,4,0,0
19/02/2022,Wolfsburg,Hoffenheim,1,2,A,1,0,H,,14,10,6,4,10,17,5,2,1,2,0,0
19/02/2022,FC Koln,Ein Frankfurt,1,0,H,0,0,D,,13,10,8,2,9,16,5,6,1,2,0,0
20/02/2022,Bayern Munich,Greuther Furth,4,1,H,0,1,A,,22,8,8,3,15,17,6,4,2,1,0,0
20/02/2022,Dortmund,M'gladbach,6,0,H,2,0,H,,16,8,10,5,17,11,5,5,2,1,0,0
20/02/2022,Hertha,RB Leipzig,1,6,A,0,1,A,,8,16,4,10,10,8,3,10,2,3,1,0
25/02/2022,Hoffenheim,Stuttgart,2,1,H,0,0,D,,19,13,7,4,14,13,9,3,3,2,0,0
26/02/2022,Freiburg,Hertha,3,0,H,1,0,H,,16,17,5,2,13,10,6,6,1,2,0,0
26/02/2022,Greuther Furth,FC Koln,1,1,D,0,0,D,,13,17,5,5,15,13,7,11,1,2,0,0
26/02/2022,Leverkusen,Bielefeld,3,0,H,1,0,H,,21,8,9,3,8,10,6,3,0,1,0,0
26/02/2022,M'gladbach,Wolfsburg,2,2,D,1,2,A,,23,6,11,3,12,14,7,4,2,4,0,1
26/02/2022,Union Berlin,Mainz,3,1,H,1,0,H,,7,14,3,1,13,18,2,6,4,4,0,1
26/02/2022,Ein Frankfurt,Bayern Munich,0,1,A,0,0,D,,7,20,2,9,16,3,2,8,1,2,0,0
27/02/2022,Bochum,RB Leipzig,0,1,A,0,0,D,,13,6,2,1,15,9,5,0,1,1,0,0
27/02/2022,Augsburg,Dortmund,1,1,D,0,1,A,,8,11,3,7,15,8,5,5,2,1,0,0
04/03/2022,Bielefeld,Augsburg,0,1,A,0,0,D,,6,7,1,1,12,10,6,1,3,5,0,0
05/03/2022,Bayern Munich,Leverkusen,1,1,D,1,1,D,,20,9,6,2,10,14,7,2,1,2,0,0
05/03/2022,Bochum,Greuther Furth,2,1,H,1,0,H,,15,9,9,2,16,14,3,6,2,4,0,0
05/03/2022,Hertha,Ein Frankfurt,1,4,A,0,1,A,,10,12,4,6,10,16,3,8,2,2,0,0
05/03/2022,RB Leipzig,Freiburg,1,1,D,0,1,A,,14,4,5,3,8,15,4,1,1,0,0,0
05/03/2022,Wolfsburg,Union Berlin,1,0,H,1,0,H,,9,17,3,5,12,15,6,10,0,1,0,0
05/03/2022,Stuttgart,M'gladbach,3,2,H,1,2,A,,18,9,7,3,7,10,5,2,1,2,0,0
06/03/2022,FC Koln,Hoffenheim,0,1,A,0,0,D,,10,13,3,3,9,12,4,1,1,4,0,0
12/03/2022,Freiburg,Wolfsburg,3,2,H,2,0,H,,16,11,8,5,11,9,7,5,2,0,0,0
12/03/2022,Hoffenheim,Bayern Munich,1,1,D,1,1,D,,9,18,6,8,12,9,3,8,4,1,0,0
12/03/2022,Union Berlin,Stuttgart,1,1,D,1,0,H,,11,11,3,3,25,12,3,3,3,2,0,0
12/03/2022,M'gladbach,Hertha,2,0,H,1,0,H,,12,12,5,3,7,17,3,6,3,0,0,0
13/03/2022,Leverkusen,FC Koln,0,1,A,0,0,D,,15,6,3,3,13,19,7,0,2,2,0,0
13/03/2022,Dortmund,Bielefeld,1,0,H,1,0,H,,20,11,3,4,6,10,4,5,1,1,0,0
13/03/2022,Ein Frankfurt,Bochum,2,1,H,0,1,A,,14,8,3,4,10,15,9,3,3,4,0,0
13/03/2022,Greuther Furth,RB Leipzig,1,6,A,1,4,A,,7,12,1,7,9,8,0,2,2,0,0,0
16/03/2022,Mainz,Dortmund,0,1,A,0,0,D,,10,11,1,4,18,10,5,5,3,4,0,0
18/03/2022,Bochum,M'gladbach,0,2,A,0,0,D,,15,8,7,5,12,10,7,3,2,1,0,0
19/03/2022,Greuther Furth,Freiburg,0,0,D,0,0,D,,8,13,1,3,15,9,1,11,1,0,0,0
19/03/2022,Hertha,Hoffenheim,3,0,H,1,0,H,,13,8,6,0,10,13,1,6,2,1,0,0
19/03/2022,Mainz,Bielefeld,4,0,H,1,0,H,,14,6,6,0,10,14,6,1,1,0,0,0
19/03/2022,Stuttgart,Augsburg,3,2,H,1,2,A,,24,10,9,4,13,17,8,0,2,3,0,0
19/03/2022,Bayern Munich,Union Berlin,4,0,H,3,0,H,,16,9,7,4,8,7,3,2,2,1,0,0
20/03/2022,RB Leipzig,Ein Frankfurt,0,0,D,0,0,D,,14,5,7,0,6,21,3,2,1,5,0,0
20/03/2022,Wolfsburg,Leverkusen,0,2,A,0,0,D,,18,17,4,7,6,13,7,7,2,3,0,0
20/03/2022,FC Koln,Dortmund,1,1,D,1,1,D,,10,9,1,3,13,16,7,5,2,3,0,0
01/04/2022,Union Berlin,FC Koln,1,0,H,0,0,D,,13,6,5,1,17,11,2,4,3,3,0,0
02/04/2022,Bielefeld,Stuttgart,1,1,D,0,1,A,,10,14,4,4,13,12,6,2,1,5,0,0
02/04/2022,Ein Frankfurt,Greuther Furth,0,0,D,0,0,D,,20,4,6,2,10,14,9,0,1,0,0,0
02/04/2022,Freiburg,Bayern Munich,1,4,A,0,0,D,,8,21,3,11,13,6,1,6,1,1,0,0
02/04/2022,Hoffenheim,Bochum,1,2,A,0,1,A,,14,20,7,6,9,11,5,6,3,2,0,0
02/04/2022,Leverkusen,Hertha,2,1,H,2,1,H,,18,7,7,4,13,11,3,3,0,1,0,0
02/04/2022,Dortmund,RB Leipzig,1,4,A,0,2,A,,10,11,2,5,7,10,7,5,3,1,0,0
03/04/2022,Augsburg,Wolfsburg,3,0,H,1,0,H,,13,17,5,5,15,11,3,5,1,0,0,0
03/04/2022,M'gladbach,Mainz,1,1,D,1,0,H,,17,22,8,10,13,20,3,7,2,1,0,0
06/04/2022,Augsburg,Mainz,2,1,H,1,0,H,,14,17,4,3,16,18,5,7,3,2,0,0
08/04/2022,Stuttgart,Dortmund,0,2,A,0,1,A,,13,10,2,4,8,6,4,5,2,1,0,0
09/04/2022,Bayern Munich,Augsburg,1,0,H,0,0,D,,13,6,4,1,10,22,3,3,1,2,0,0
09/04/2022,FC Koln,Mainz,3,2,H,0,1,A,,13,9,5,6,19,23,8,5,2,2,0,0
09/04/2022,Greuther Furth,M'gladbach,0,2,A,0,2,A,,10,18,1,7,12,8,3,5,1,0,0,0
09/04/2022,Wolfsburg,Bielefeld,4,0,H,2,0,H,,11,6,6,3,11,13,3,2,0,1,0,0
09/04/2022,Hertha,Union Berlin,1,4,A,0,1,A,,12,17,3,13,11,11,2,8,4,0,0,0
10/04/2022,Bochum,Leverkusen,0,0,D,0,0,D,,11,9,2,2,10,9,2,3,0,0,0,0
10/04/2022,Ein Frankfurt,Freiburg,1,2,A,0,1,A,,17,12,5,4,13,9,2,4,1,2,0,0
10/04/2022,RB Leipzig,Hoffenheim,3,0,H,3,0,H,,11,4,4,0,11,15,2,1,1,2,0,0
16/04/2022,Augsburg,Hertha,0,1,A,0,0,D,,13,11,2,1,14,17,1,7,4,4,0,0
16/04/2022,Dortmund,Wolfsburg,6,1,H,5,0,H,,12,9,8,4,14,9,4,6,0,2,0,0
16/04/2022,Freiburg,Bochum,3,0,H,2,0,H,,14,10,8,2,8,10,3,4,0,0,0,1
16/04/2022,Mainz,Stuttgart,0,0,D,0,0,D,,9,6,0,3,17,12,5,3,0,1,0,0
16/04/2022,M'gladbach,FC Koln,1,3,A,0,3,A,,18,17,4,6,15,19,5,5,3,2,0,0
17/04/2022,Bielefeld,Bayern Munich,0,3,A,0,2,A,,8,24,3,9,11,11,5,4,1,2,0,0
17/04/2022,Hoffenheim,Greuther Furth,0,0,D,0,0,D,,16,7,3,1,19,15,10,1,3,3,0,0
17/04/2022,Union Berlin,Ein Frankfurt,2,0,H,2,0,H,,14,10,4,3,10,8,4,3,2,1,0,0
17/04/2022,Leverkusen,RB Leipzig,0,1,A,0,0,D,,12,4,4,1,18,7,7,1,2,1,0,0
22/04/2022,Wolfsburg,Mainz,5,0,H,5,0,H,,15,5,7,3,10,10,2,3,0,2,0,1
23/04/2022,Ein Frankfurt,Hoffenheim,2,2,D,1,1,D,,17,11,7,4,10,9,9,7,1,3,0,0
23/04/2022,FC Koln,Bielefeld,3,1,H,2,1,H,,19,16,6,4,7,15,5,10,2,3,0,0
23/04/2022,Freiburg,M'gladbach,3,3,D,0,2,A,,19,7,8,4,12,12,8,0,1,4,0,0
23/04/2022,Greuther Furth,Leverkusen,1,4,A,1,2,A,,9,10,4,5,4,13,6,3,0,0,0,0
23/04/2022,RB Leipzig,Union Berlin,1,2,A,0,0,D,,5,12,1,4,13,9,2,5,2,2,0,0
23/04/2022,Bayern Munich,Dortmund,3,1,H,2,0,H,,13,7,6,3,9,11,3,1,0,1,0,0
24/04/2022,Bochum,Augsburg,0,2,A,0,2,A,,18,12,3,4,10,17,10,4,1,3,0,0
24/04/2022,Hertha,Stuttgart,2,0,H,1,0,H,,7,12,2,5,10,8,4,6,1,1,0,0
29/04/2022,Union Berlin,Greuther Furth,1,1,D,0,1,A,,6,7,3,2,14,14,2,4,2,2,0,0
30/04/2022,Augsburg,FC Koln,1,4,A,0,2,A,,14,18,5,8,14,14,5,7,2,4,0,0
30/04/2022,Bielefeld,Hertha,1,1,D,0,0,D,,6,9,1,5,14,14,2,6,3,1,0,0
30/04/2022,Dortmund,Bochum,3,4,A,2,2,D,,19,12,10,5,14,18,10,3,4,3,0,0
30/04/2022,Mainz,Bayern Munich,3,1,H,2,1,H,,24,4,7,1,11,11,7,8,0,4,0,0
30/04/2022,Stuttgart,Wolfsburg,1,1,D,0,1,A,,18,15,5,5,9,11,7,9,3,2,0,0
30/04/2022,Hoffenheim,Freiburg,3,4,A,1,1,D,,17,9,7,5,12,6,4,5,1,0,0,0
02/05/2022,Leverkusen,Ein Frankfurt,2,0,H,1,0,H,,11,9,3,4,5,8,4,4,0,0,0,0
02/05/2022,M'gladbach,RB Leipzig,3,1,H,2,1,H,,9,10,6,7,11,20,3,8,4,2,1,0
06/05/2022,Bochum,Bielefeld,2,1,H,1,1,D,,16,14,9,5,9,12,6,2,0,0,0,0
07/05/2022,FC Koln,Wolfsburg,0,1,A,0,1,A,,17,5,9,3,12,12,9,2,0,2,0,0
07/05/2022,Freiburg,Union Berlin,1,4,A,0,3,A,,18,13,4,5,12,14,4,6,1,2,0,0
07/05/2022,Greuther Furth,Dortmund,1,3,A,0,1,A,,8,8,3,4,15,10,5,2,1,1,0,0
07/05/2022,Hoffenheim,Leverkusen,2,4,A,2,1,H,,12,15,5,8,14,10,6,7,1,0,0,0
07/05/2022,Hertha,Mainz,1,2,A,1,1,D,,10,13,1,6,19,18,3,8,3,1,0,0
08/05/2022,Ein Frankfurt,M'gladbach,1,1,D,0,1,A,,18,11,4,7,6,7,9,1,1,0,0,0
08/05/2022,Bayern Munich,Stuttgart,2,2,D,2,1,H,,25,15,8,5,10,8,7,4,2,3,1,0
08/05/2022,RB Leipzig,Augsburg,4,0,H,1,0,H,,14,6,8,1,8,16,5,1,1,2,0,0
14/05/2022,Augsburg,Greuther Furth,2,1,H,1,1,D,,8,6,3,3,21,20,3,5,2,3,0,0
14/05/2022,Bielefeld,RB Leipzig,1,1,D,0,0,D,,8,18,4,9,11,8,2,6,1,1,0,0
14/05/2022,Dortmund,Hertha,2,1,H,0,1,A,,9,4,3,1,11,16,3,1,0,2,0,0
14/05/2022,Leverkusen,Freiburg,2,1,H,0,0,D,,11,13,5,2,6,12,6,9,2,3,0,0
14/05/2022,Mainz,Ein Frankfurt,2,2,D,1,2,A,,13,13,4,4,7,11,5,3,2,0,0,0
14/05/2022,M'gladbach,Hoffenheim,5,1,H,3,1,H,,19,10,9,2,8,12,6,2,1,2,0,0
14/05/2022,Stuttgart,FC Koln,2,1,H,1,0,H,,24,16,12,3,15,10,8,10,1,4,0,0
14/05/2022,Union Berlin,Bochum,3,2,H,2,0,H,,17,5,11,3,12,7,1,3,3,2,0,0
14/05/2022,Wolfsburg,Bayern Munich,2,2,D,1,2,A,,10,25,2,10,5,10,2,12,1,2,0,0
05/08/2022,Ein Frankfurt,Bayern Munich,1,6,A,0,5,A,,8,23,2,10,10,11,5,6,2,0,0,0
06/08/2022,Augsburg,Freiburg,0,4,A,0,0,D,,10,19,2,7,13,13,5,8,0,0,0,0
06/08/2022,Bochum,Mainz,1,2,A,1,1,D,,16,13,3,6,11,16,3,5,2,3,0,0
06/08/2022,M'gladbach,Hoffenheim,3,1,H,1,1,D,,18,2,8,1,18,12,4,2,1,4,0,1
06/08/2022,Union Berlin,Hertha,3,1,H,1,0,H,,18,9,8,3,23,17,5,4,2,3,0,0
06/08/2022,Wolfsburg,Werder Bremen,2,2,D,1,2,A,,13,10,3,5,11,14,2,5,2,2,0,0
06/08/2022,Dortmund,Leverkusen,1,0,H,1,0,H,,13,8,4,3,14,13,3,3,2,4,0,1
07/08/2022,Stuttgart,RB Leipzig,1,1,D,1,1,D,,11,27,2,9,14,9,1,9,2,1,0,0
07/08/2022,FC Koln,Schalke 04,3,1,H,0,0,D,,30,6,10,2,8,10,9,1,0,1,0,1
12/08/2022,Freiburg,Dortmund,1,3,A,1,0,H,,16,16,7,7,16,10,9,2,1,3,0,0
13/08/2022,Hertha,Ein Frankfurt,1,1,D,1,0,H,,11,11,5,1,11,11,4,5,3,1,0,0
13/08/2022,Hoffenheim,Bochum,3,2,H,2,2,D,,24,11,13,5,13,10,8,2,1,1,0,0
13/08/2022,Leverkusen,Augsburg,1,2,A,1,1,D,,23,6,10,4,7,16,7,3,1,6,0,0
13/08/2022,RB Leipzig,FC Koln,2,2,D,1,1,D,,9,12,5,3,8,18,2,7,1,4,1,0
13/08/2022,Werder Bremen,Stuttgart,2,2,D,1,1,D,,5,14,3,7,6,10,2,5,4,2,0,0
13/08/2022,Schalke 04,M'gladbach,2,2,D,1,0,H,,14,14,5,9,12,8,2,7,4,2,0,0
14/08/2022,Mainz,Union Berlin,0,0,D,0,0,D,,10,10,5,2,9,14,4,4,1,0,0,0
14/08/2022,Bayern Munich,Wolfsburg,2,0,H,2,0,H,,24,7,8,1,7,10,8,4,2,1,0,0
19/08/2022,M'gladbach,Hertha,1,0,H,1,0,H,,11,18,6,5,7,11,5,5,1,2,0,1
20/08/2022,Augsburg,Mainz,1,2,A,1,1,D,,6,14,2,7,13,19,3,3,2,2,0,0
20/08/2022,Dortmund,Werder Bremen,2,3,A,1,0,H,,5,14,3,7,13,9,3,5,4,1,0,0
20/08/2022,Leverkusen,Hoffenheim,0,3,A,0,2,A,,14,10,3,5,15,18,3,1,1,4,0,0
20/08/2022,Stuttgart,Freiburg,0,1,A,0,1,A,,18,9,5,3,8,12,3,1,4,2,0,0
20/08/2022,Wolfsburg,Schalke 04,0,0,D,0,0,D,,16,9,6,2,13,10,12,4,1,3,0,0
20/08/2022,Union Berlin,RB Leipzig,2,1,H,2,0,H,,9,16,4,2,14,8,1,13,2,1,0,0
21/08/2022,Ein Frankfurt,FC Koln,1,1,D,0,0,D,,10,6,3,2,15,11,5,9,0,1,0,0
21/08/2022,Bochum,Bayern Munich,0,7,A,0,4,A,,13,22,7,12,10,6,5,5,1,0,0,0
26/08/2022,Freiburg,Bochum,1,0,H,0,0,D,,28,15,12,5,15,13,2,5,2,2,0,0
27/08/2022,Hertha,Dortmund,0,1,A,0,1,A,,12,24,3,7,8,9,6,10,1,0,0,0
27/08/2022,Hoffenheim,Augsburg,1,0,H,1,0,H,,24,12,6,1,14,9,4,6,1,1,0,0
27/08/2022,Mainz,Leverkusen,0,3,A,0,3,A,,17,7,3,5,10,12,3,4,1,6,0,2
27/08/2022,RB Leipzig,Wolfsburg,2,0,H,1,0,H,,16,9,7,4,20,15,8,4,3,3,0,0
27/08/2022,Schalke 04,Union Berlin,1,6,A,1,3,A,,12,12,4,7,9,11,8,2,1,0,0,0
27/08/2022,Bayern Munich,M'gladbach,1,1,D,0,1,A,,35,5,20,3,14,7,14,1,4,2,0,0
28/08/2022,FC Koln,Stuttgart,0,0,D,0,0,D,,6,13,2,5,14,12,6,8,2,2,0,1
28/08/2022,Werder Bremen,Ein Frankfurt,3,4,A,2,3,A,,10,12,4,7,17,17,5,7,1,3,0,0
02/09/2022,Dortmund,Hoffenheim,1,0,H,1,0,H,,16,7,5,2,14,15,5,8,3,4,0,0
